punch_count,hours_worked,monthly_salary,satisfaction_score,is_absent,position_ACCOUNTANT,position_ADMINISTRATOR,position_CLERK,position_DRIVER,position_ENGINEER,position_LABORER,position_SUPERVISOR,position_TECHNICIAN,status_ABSENT,status_PRESENT,department_Finance,department_HR,department_IT,department_Operations
1.2160988048966133,-1.0618396821503255,-1.0839878183970397,0.42869724280425137,-0.3281650616569468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.18599158192536439,0.4059803941079413,-0.07839546298594827,1.3528350117235954,-0.3281650616569468,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.18599158192536439,1.7689561792049018,-0.8385282670762221,-2.3437160639537806,-0.3281650616569468,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.18599158192536439,-0.7473068086664105,0.41252363965568695,1.3528350117235954,-0.3281650616569468,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.18599158192536439,0.61566897643055,-0.5869779080303221,-1.4195782950344367,-0.3281650616569468,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.18599158192536439,0.7205132675918544,0.19234094039396096,-0.49544052611509265,-0.3281650616569468,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.8441156410458844,-0.01339677053727806,-0.2720831486435661,0.42869724280425137,-0.3281650616569468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.8441156410458844,-1.271528264472935,-0.6238272947670702,0.42869724280425137,-0.3281650616569468,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.8441156410458844,-1.5860611379568492,-0.3244640950792741,-2.3437160639537806,-0.3281650616569468,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.18599158192536439,-1.271528264472935,-0.28761470834252606,-0.49544052611509265,-0.3281650616569468,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.18599158192536439,-1.6909054291181536,-0.19686167323879944,-0.49544052611509265,-0.3281650616569468,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.18599158192536439,-0.5376182263438017,-0.4551119207822899,1.3528350117235954,-0.3281650616569468,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.8742228640171332,0.09144752062402631,-0.008046633761247436,1.3528350117235954,3.0472470011002204,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.18599158192536439,0.19629181178533067,-0.04611418204301195,0.42869724280425137,-0.3281650616569468,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.18599158192536439,-0.7473068086664105,0.8327893726863672,1.3528350117235954,-0.3281650616569468,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.8441156410458844,0.3011361029466369,0.42226893201581867,1.3528350117235954,-0.3281650616569468,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.18599158192536439,-0.327929644021193,-0.15605326148074788,-0.49544052611509265,-0.3281650616569468,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.18599158192536439,-0.7473068086664105,-0.38841757619263845,-1.4195782950344367,-0.3281650616569468,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.8441156410458844,0.8253575587531606,0.32420692764199327,0.42869724280425137,-0.3281650616569468,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.18599158192536439,0.3011361029466369,0.7740130781393227,-0.49544052611509265,-0.3281650616569468,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.18599158192536439,0.19629181178533067,-0.05129136860933193,-2.3437160639537806,-0.3281650616569468,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.8441156410458844,-0.6424625175051061,-0.47490704588880744,1.3528350117235954,-0.3281650616569468,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.8441156410458844,-0.2230853528598868,-0.2736058505748367,1.3528350117235954,-0.3281650616569468,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.8441156410458844,-1.1666839733116299,0.554134919263851,0.42869724280425137,-0.3281650616569468,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.8441156410458844,0.3011361029466369,-1.032520493120094,0.42869724280425137,-0.3281650616569468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.18599158192536439,1.0350461410757694,-0.5726645098763787,0.42869724280425137,-0.3281650616569468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.18599158192536439,1.0350461410757694,-0.19686167323879944,1.3528350117235954,-0.3281650616569468,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
9.456956588666603,-0.327929644021193,1.506432707080472,0.42869724280425137,-0.3281650616569468,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.18599158192536439,0.5108246852692456,-0.19686167323879944,0.42869724280425137,-0.3281650616569468,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.8441156410458844,1.244734723398378,0.14726896322835178,-0.49544052611509265,-0.3281650616569468,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.8441156410458844,-0.9569953909890211,-0.11372214779142573,-0.49544052611509265,-0.3281650616569468,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.18599158192536439,1.0350461410757694,1.7284426486597226,0.42869724280425137,-0.3281650616569468,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.18599158192536439,-1.271528264472935,-0.2017343194188653,-0.49544052611509265,-0.3281650616569468,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1.2160988048966133,0.09144752062402631,0.5931160887043778,-2.3437160639537806,-0.3281650616569468,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.18599158192536439,-1.4812168467955449,-0.9752669005043202,-0.49544052611509265,-0.3281650616569468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.8441156410458844,0.7205132675918544,0.522767259479677,0.42869724280425137,-0.3281650616569468,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.18599158192536439,-0.5376182263438017,-0.17584838658726543,-0.49544052611509265,-0.3281650616569468,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.8441156410458844,-0.01339677053727806,-0.5799734791464775,1.3528350117235954,-0.3281650616569468,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.18599158192536439,0.61566897643055,0.3826786818027835,0.42869724280425137,-0.3281650616569468,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.18599158192536439,-1.4812168467955449,-0.7587386858776437,0.42869724280425137,-0.3281650616569468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.18599158192536439,0.09144752062402631,-0.19686167323879944,1.3528350117235954,-0.3281650616569468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1.2160988048966133,0.19629181178533067,0.18564105189637042,-1.4195782950344367,-0.3281650616569468,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.2160988048966133,1.4544233057209888,0.20452255584412563,-0.49544052611509265,-0.3281650616569468,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.8742228640171332,0.09144752062402631,0.890042965302141,1.3528350117235954,3.0472470011002204,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.18599158192536439,-0.5376182263438017,-0.1377808383055009,1.3528350117235954,-0.3281650616569468,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.18599158192536439,-0.9569953909890211,-0.019923708825157965,-1.4195782950344367,-0.3281650616569468,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.2160988048966133,-1.0618396821503255,-0.2912691929775754,0.42869724280425137,-0.3281650616569468,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.2160988048966133,-1.1666839733116299,-0.9944529448383296,-2.3437160639537806,-0.3281650616569468,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.8441156410458844,-1.3763725556342394,-0.5361196635258848,-1.4195782950344367,-0.3281650616569468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.18599158192536439,-0.01339677053727806,0.0266709702717218,-1.4195782950344367,-0.3281650616569468,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.18599158192536439,0.3011361029466369,1.165347474475862,-0.49544052611509265,-0.3281650616569468,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.18599158192536439,0.7205132675918544,-0.7757929475078742,-0.49544052611509265,-0.3281650616569468,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-1.8742228640171332,0.09144752062402631,-0.2921828141363378,1.3528350117235954,3.0472470011002204,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.18599158192536439,0.5108246852692456,0.44115043596357384,0.42869724280425137,-0.3281650616569468,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.18599158192536439,-1.1666839733116299,-0.6162137851107173,-1.4195782950344367,-0.3281650616569468,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.8441156410458844,1.8738004703662081,1.2000650785088312,-0.49544052611509265,-0.3281650616569468,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.8742228640171332,0.09144752062402631,1.6541347944137184,-2.3437160639537806,3.0472470011002204,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.18599158192536439,1.6641118880435974,-0.03910975315916728,-2.3437160639537806,-0.3281650616569468,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.18599158192536439,-0.11824106169858242,-0.5613965155849764,0.42869724280425137,-0.3281650616569468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.18599158192536439,0.4059803941079413,-0.3664906683823421,0.42869724280425137,-0.3281650616569468,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.18599158192536439,-0.6424625175051061,-0.5425150116372213,-0.49544052611509265,-0.3281650616569468,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-1.8742228640171332,0.09144752062402631,0.6482378986163728,-0.49544052611509265,3.0472470011002204,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.18599158192536439,-0.5376182263438017,0.6878281488294079,-1.4195782950344367,-0.3281650616569468,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.2160988048966133,-1.4812168467955449,-0.25137440237828623,0.42869724280425137,-0.3281650616569468,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.8742228640171332,0.09144752062402631,1.9742067403667944,-0.49544052611509265,3.0472470011002204,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.18599158192536439,1.1398904322370738,0.019057460615368896,0.42869724280425137,-0.3281650616569468,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.18599158192536439,1.3495790145596842,-0.334818468211914,0.42869724280425137,-0.3281650616569468,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.18599158192536439,-0.327929644021193,-0.37288601649367853,-0.49544052611509265,-0.3281650616569468,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.18599158192536439,-0.4327739351824974,-0.4876977421114803,-0.49544052611509265,-0.3281650616569468,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.18599158192536439,0.930201849914465,-0.4438439264908876,-1.4195782950344367,-0.3281650616569468,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.18599158192536439,-0.11824106169858242,0.8361393169351624,0.42869724280425137,-0.3281650616569468,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.8742228640171332,0.09144752062402631,-0.6567176564825148,-0.49544052611509265,3.0472470011002204,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.18599158192536439,-1.3763725556342394,0.8742068652169269,1.3528350117235954,-0.3281650616569468,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.18599158192536439,0.8253575587531606,0.7335092067675253,-0.49544052611509265,-0.3281650616569468,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.18599158192536439,0.4059803941079413,-0.3527863510009069,-0.49544052611509265,-0.3281650616569468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.8441156410458844,-0.8521510998277168,0.7417317971963865,0.42869724280425137,-0.3281650616569468,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.18599158192536439,-0.327929644021193,-0.28365568332122254,0.42869724280425137,-0.3281650616569468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.18599158192536439,1.6641118880435974,0.7822356685681839,1.3528350117235954,-0.3281650616569468,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.18599158192536439,-0.5376182263438017,-0.3189823681267,-1.4195782950344367,-0.3281650616569468,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.18599158192536439,-0.9569953909890211,-0.1472215902793785,0.42869724280425137,-0.3281650616569468,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.8441156410458844,-0.8521510998277168,-0.44079852262834646,1.3528350117235954,-0.3281650616569468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.8742228640171332,0.09144752062402631,1.2314327382930053,-0.49544052611509265,3.0472470011002204,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.18599158192536439,0.930201849914465,-0.5955050388454375,0.42869724280425137,-0.3281650616569468,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.8742228640171332,0.09144752062402631,-0.02570997616398617,0.42869724280425137,3.0472470011002204,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.2160988048966133,-1.271528264472935,-0.2285338734092275,-0.49544052611509265,-0.3281650616569468,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.2160988048966133,0.930201849914465,0.7950263647908568,1.3528350117235954,-0.3281650616569468,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.8441156410458844,1.0350461410757694,-0.7051395778969193,0.42869724280425137,-0.3281650616569468,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.18599158192536439,0.8253575587531606,-0.09240432075363761,1.3528350117235954,-0.3281650616569468,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.8441156410458844,1.4544233057209888,-0.2038661021226441,-0.49544052611509265,-0.3281650616569468,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.18599158192536439,0.930201849914465,0.6123021330383871,0.42869724280425137,-0.3281650616569468,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.18599158192536439,-0.9569953909890211,-0.04855050513304488,-0.49544052611509265,-0.3281650616569468,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.8441156410458844,1.1398904322370738,-0.19686167323879944,-0.49544052611509265,-0.3281650616569468,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.8742228640171332,0.09144752062402631,-0.5589601924949436,0.42869724280425137,3.0472470011002204,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.2160988048966133,-0.9569953909890211,-0.5062747056729814,1.3528350117235954,-0.3281650616569468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.18599158192536439,1.1398904322370738,0.8751204863756893,-0.49544052611509265,-0.3281650616569468,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.8742228640171332,0.09144752062402631,-0.6055548715918233,-1.4195782950344367,3.0472470011002204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.8441156410458844,0.3011361029466369,0.047075176150747584,-1.4195782950344367,-0.3281650616569468,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.18599158192536439,0.3011361029466369,-0.6244363755395784,-0.49544052611509265,-0.3281650616569468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.8441156410458844,-1.271528264472935,-0.6972215278543122,0.42869724280425137,-0.3281650616569468,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.18599158192536439,0.5108246852692456,0.5331216326123169,-0.49544052611509265,-0.3281650616569468,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
